Start time,Duration,User,Location,Call type,Direction,Calling number,Called number,Calling display,Called display,Correlation ID,Related reason,User type,Answered,Answer indicator,Call outcome,Call outcome reason,Call Recording Result,Call Recording Trigger,_day
2026-08-07 01:11:32,548,Jordan Lee,Denver,SIP_INTERNATIONAL,TERMINATING,+13125551001,+155509964,Jordan Lee,+155509964,rnd-71-7,Deflection,User,False,No,Refusal,TemporarilyUnavailable,,always-pause-resume,2026-08-07
2026-08-07 12:00:56,2068,Morgan Quinn,Singapore,SIP_NATIONAL,ORIGINATING,+13125551005,+155509965,Morgan Quinn,+155509965,rnd-72-7,HuntGroup,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-07
2026-08-22 16:10:59,1181,Jordan Lee,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551005,Taylor Brooks,Morgan Quinn,rnd-73-7,HuntGroup,CallCenterPremium,True,Yes,Success,Success,failed,always-pause-resume,2026-08-22
2026-08-27 13:14:04,1427,Jamie Ortiz,Singapore,SIP_NATIONAL,ORIGINATING,+13125551007,+155509937,Jamie Ortiz,+155509937,rnd-74-7,,User,True,Yes,Success,Success,,,2026-08-27
2026-08-29 18:30:22,1342,Priya Nair,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551007,Jordan Lee,Jamie Ortiz,rnd-75-7,HuntGroup,User,True,No,Success,Success,,always-pause-resume,2026-08-29
2026-08-19 06:28:38,961,Sam Chen,London,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551000,Marcus Webb,Alex Morgan,rnd-76-7,ConsultativeTransfer,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-08-19
2026-08-29 00:02:18,2377,Jamie Ortiz,Denver,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551009,Taylor Brooks,Marcus Webb,rnd-77-7,CallForwardNoAnswer,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-29
2026-08-28 10:09:43,972,Marcus Webb,Singapore,SIP_INTERNATIONAL,ORIGINATING,+13125551009,+155509994,Marcus Webb,+155509994,rnd-78-7,CallForwardBusy,CallCenterPremium,True,Yes,Success,Success,,always,2026-08-28
2026-08-30 15:23:47,808,Riley Park,Denver,SIP_NATIONAL,ORIGINATING,+13125551006,+155509914,Riley Park,+155509914,rnd-79-7,SimultaneousRingPersonal,CallCenterPremium,False,Yes-PostRedirection,Refusal,UnassignedNumber,,always,2026-08-30
2026-08-21 12:21:43,585,Jamie Ortiz,Chicago,SIP_INBOUND,TERMINATING,+155509999,+13125551007,+155509999,Jamie Ortiz,rnd-80-7,CallForwardBusy,HuntGroup,True,Yes-PostRedirection,Success,Success,success,,2026-08-21
2026-09-02 06:46:38,748,Marcus Webb,Dallas,SIP_NATIONAL,TERMINATING,+13125551009,+155509941,Marcus Webb,+155509941,rnd-81-7,ConsultativeTransfer,User,True,No,Success,Success,,always-pause-resume,2026-09-02
2026-08-20 02:39:52,754,Riley Park,Singapore,SIP_INBOUND,TERMINATING,+155509914,+13125551006,+155509914,Riley Park,rnd-82-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,success,always,2026-08-20
2026-08-22 02:17:58,2221,Marcus Webb,London,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551009,Morgan Quinn,Marcus Webb,rnd-83-7,,User,True,Yes-PostRedirection,Success,Success,success,always,2026-08-22
2026-08-18 04:00:53,1461,Jordan Lee,Singapore,SIP_NATIONAL,TERMINATING,+13125551001,+155509919,Jordan Lee,+155509919,rnd-84-7,SimultaneousRingPersonal,HuntGroup,True,Yes-PostRedirection,Success,Success,,,2026-08-18
2026-08-16 21:58:51,1645,Taylor Brooks,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551008,Riley Park,Priya Nair,rnd-85-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-16
2026-08-20 13:03:14,1451,Taylor Brooks,Dallas,SIP_INBOUND,ORIGINATING,+155509947,+13125551003,+155509947,Taylor Brooks,rnd-86-7,,User,True,Yes,Success,Success,,always-pause-resume,2026-08-20
2026-08-27 19:55:30,1977,Riley Park,Dallas,SIP_INBOUND,TERMINATING,+155509951,+13125551006,+155509951,Riley Park,rnd-87-7,,CallCenterPremium,False,Yes-PostRedirection,Refusal,CallRejected,,,2026-08-27
2026-08-08 15:33:12,1582,Sam Chen,Denver,SIP_MOBILE,ORIGINATING,+13125551002,+155509954,Sam Chen,+155509954,rnd-88-7,Deflection,User,False,Yes,Refusal,CallRejected,,,2026-08-08
2026-08-15 01:59:10,961,Marcus Webb,Dallas,SIP_INBOUND,ORIGINATING,+155509978,+13125551009,+155509978,Marcus Webb,rnd-89-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,,,2026-08-15
2026-09-01 00:04:10,327,Taylor Brooks,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551001,Priya Nair,Jordan Lee,rnd-90-7,CallForwardBusy,User,True,No,Success,Success,,always-pause-resume,2026-09-01
2026-08-23 06:33:32,1014,Sam Chen,London,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551003,Alex Morgan,Taylor Brooks,rnd-91-7,,HuntGroup,True,No,Success,Success,,always-pause-resume,2026-08-23
2026-08-17 14:58:07,1481,Jordan Lee,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551005,+13125551001,Morgan Quinn,Jordan Lee,rnd-92-7,,User,True,Yes,Success,Success,,always,2026-08-17
2026-08-28 06:19:44,1504,Morgan Quinn,Chicago,SIP_INBOUND,TERMINATING,+155509965,+13125551005,+155509965,Morgan Quinn,rnd-93-7,SimultaneousRingPersonal,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-28
2026-08-31 15:04:59,1371,Jamie Ortiz,London,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551008,Taylor Brooks,Priya Nair,rnd-94-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-31
2026-08-09 22:54:45,1668,Alex Morgan,London,SIP_INTERNATIONAL,TERMINATING,+13125551000,+155509934,Alex Morgan,+155509934,rnd-95-7,Deflection,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-09
2026-08-17 15:46:36,875,Marcus Webb,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551001,Sam Chen,Jordan Lee,rnd-96-7,Deflection,CallCenterPremium,False,Yes,Refusal,CallRejected,,,2026-08-17
2026-08-06 09:59:21,2307,Sam Chen,Denver,SIP_MOBILE,TERMINATING,+13125551002,+155509912,Sam Chen,+155509912,rnd-97-7,Deflection,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,,2026-08-06
2026-08-07 05:17:53,1662,Riley Park,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551002,Marcus Webb,Sam Chen,rnd-98-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-07
2026-08-12 13:56:02,24,Alex Morgan,London,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551004,Jordan Lee,Casey Rivera,rnd-99-7,,User,False,No,Refusal,CallRejected,,,2026-08-12
2026-08-23 15:19:42,1503,Sam Chen,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551005,Jordan Lee,Morgan Quinn,rnd-100-7,,HuntGroup,True,No,Success,Success,,always,2026-08-23
2026-08-28 05:36:15,331,Alex Morgan,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551000,Jamie Ortiz,Alex Morgan,rnd-101-7,,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-28
2026-08-10 11:48:37,1716,Morgan Quinn,Dallas,SIP_NATIONAL,TERMINATING,+13125551005,+155509947,Morgan Quinn,+155509947,rnd-102-7,Deflection,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-10
2026-08-30 20:38:23,623,Marcus Webb,Chicago,SIP_INBOUND,TERMINATING,+155509959,+13125551009,+155509959,Marcus Webb,rnd-103-7,CallForwardBusy,CallCenterPremium,True,No,Success,Success,,,2026-08-30
2026-08-06 01:15:13,178,Riley Park,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551002,Marcus Webb,Sam Chen,rnd-104-7,HuntGroup,AutomatedAttendantVideo,True,Yes,Success,Success,,,2026-08-06
2026-08-23 03:56:01,1272,Taylor Brooks,Dallas,SIP_NATIONAL,ORIGINATING,+13125551003,+155509985,Taylor Brooks,+155509985,rnd-105-7,SimultaneousRingPersonal,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-23
2026-08-22 14:53:49,1635,Jordan Lee,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551005,Priya Nair,Morgan Quinn,rnd-106-7,CallForwardBusy,User,True,Yes,Success,Success,,always,2026-08-22
2026-08-11 14:26:08,2316,Morgan Quinn,Singapore,SIP_INBOUND,TERMINATING,+155509973,+13125551005,+155509973,Morgan Quinn,rnd-107-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-11
2026-08-30 09:47:11,1417,Marcus Webb,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551008,Taylor Brooks,Priya Nair,rnd-108-7,CallForwardNoAnswer,User,True,No,Success,Success,success,always,2026-08-30
2026-09-04 08:11:44,1045,Marcus Webb,Dallas,SIP_NATIONAL,ORIGINATING,+13125551009,+155509913,Marcus Webb,+155509913,rnd-109-7,Deflection,AutomatedAttendantVideo,True,No,Success,Success,,,2026-09-04
2026-08-20 04:57:39,496,Jordan Lee,Singapore,SIP_INTERNATIONAL,TERMINATING,+13125551001,+155509995,Jordan Lee,+155509995,rnd-110-7,ConsultativeTransfer,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-08-20
2026-09-04 22:31:54,163,Taylor Brooks,Dallas,SIP_SHORTCODE,TERMINATING,+13125551003,+155509916,Taylor Brooks,+155509916,rnd-111-7,,User,True,Yes,Success,Success,success,always,2026-09-04
2026-08-15 20:21:20,1812,Taylor Brooks,Denver,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551007,Casey Rivera,Jamie Ortiz,rnd-112-7,,CallCenterPremium,True,Yes,Success,Success,,always-pause-resume,2026-08-15
2026-08-13 09:24:44,804,Alex Morgan,London,SIP_ENTERPRISE,TERMINATING,+13125551001,+13125551006,Jordan Lee,Riley Park,rnd-113-7,CallQueue,CallCenterPremium,True,Yes,Success,Success,,,2026-08-13
2026-08-08 07:54:52,0,Taylor Brooks,London,SIP_INTERNATIONAL,ORIGINATING,+13125551003,+155509980,Taylor Brooks,+155509980,rnd-114-7,,User,True,No,Success,Success,,always-pause-resume,2026-08-08
2026-08-18 18:21:56,1219,Casey Rivera,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551008,Morgan Quinn,Priya Nair,rnd-115-7,ConsultativeTransfer,AutomatedAttendantVideo,True,Yes,Success,Success,,,2026-08-18
2026-09-02 17:54:28,1960,Taylor Brooks,Singapore,SIP_INBOUND,ORIGINATING,+155509943,+13125551003,+155509943,Taylor Brooks,rnd-116-7,CallForwardBusy,User,True,No,Success,Success,,always-pause-resume,2026-09-02
2026-08-18 21:13:59,70,Casey Rivera,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551000,Jamie Ortiz,Alex Morgan,rnd-117-7,ConsultativeTransfer,User,True,No,Success,Success,,always,2026-08-18
2026-09-03 06:30:50,570,Marcus Webb,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551004,Sam Chen,Casey Rivera,rnd-118-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-09-03
2026-08-29 14:23:31,792,Sam Chen,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551006,Priya Nair,Riley Park,rnd-119-7,HuntGroup,User,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-08-29
2026-08-08 19:12:19,1095,Jamie Ortiz,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551003,Alex Morgan,Taylor Brooks,rnd-120-7,Deflection,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-08
2026-09-05 00:44:19,1319,Morgan Quinn,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551000,+13125551005,Alex Morgan,Morgan Quinn,rnd-121-7,,AutomatedAttendantVideo,True,Yes,Success,Success,,,2026-09-05
2026-08-30 22:32:58,921,Taylor Brooks,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551000,Priya Nair,Alex Morgan,rnd-122-7,CallForwardBusy,User,True,Yes,Success,Success,,,2026-08-30
2026-08-25 17:48:24,426,Taylor Brooks,London,SIP_ENTERPRISE,TERMINATING,+13125551004,+13125551001,Casey Rivera,Jordan Lee,rnd-123-7,CallForwardNoAnswer,User,True,Yes,Success,Success,,always,2026-08-25
2026-08-18 13:48:14,934,Marcus Webb,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551002,+13125551000,Sam Chen,Alex Morgan,rnd-124-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-18
2026-08-07 02:56:17,1377,Morgan Quinn,Denver,SIP_INTERNATIONAL,ORIGINATING,+13125551005,+155509981,Morgan Quinn,+155509981,rnd-125-7,HuntGroup,AutomatedAttendantVideo,True,Yes,Success,Success,,,2026-08-07
2026-09-03 23:08:37,1497,Riley Park,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551009,Taylor Brooks,Marcus Webb,rnd-126-7,CallForwardBusy,User,False,No,Refusal,UnassignedNumber,,always-pause-resume,2026-09-03
2026-08-30 01:46:30,1093,Alex Morgan,Chicago,SIP_INTERNATIONAL,ORIGINATING,+13125551000,+155509942,Alex Morgan,+155509942,rnd-127-7,Deflection,CallCenterPremium,True,Yes,Success,Success,,always,2026-08-30
2026-08-14 21:55:01,252,Sam Chen,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551001,Casey Rivera,Jordan Lee,rnd-128-7,,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-14
2026-09-02 10:34:54,1127,Marcus Webb,Denver,SIP_MOBILE,TERMINATING,+13125551009,+155509993,Marcus Webb,+155509993,rnd-129-7,CallForwardBusy,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-09-02
2026-08-20 06:53:50,1925,Marcus Webb,London,SIP_ENTERPRISE,TERMINATING,+13125551003,+13125551009,Taylor Brooks,Marcus Webb,rnd-130-7,SimultaneousRingPersonal,User,True,No,Success,Success,,always,2026-08-20
2026-09-01 17:13:39,2017,Priya Nair,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551000,+13125551001,Alex Morgan,Jordan Lee,rnd-131-7,HuntGroup,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-09-01
2026-08-22 00:38:41,2138,Morgan Quinn,Chicago,SIP_NATIONAL,TERMINATING,+13125551005,+155509953,Morgan Quinn,+155509953,rnd-132-7,ConsultativeTransfer,HuntGroup,True,Yes,Success,Success,,,2026-08-22
2026-08-24 22:24:10,1951,Priya Nair,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551007,Sam Chen,Jamie Ortiz,rnd-133-7,SimultaneousRingPersonal,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,always,2026-08-24
2026-08-21 10:25:30,459,Riley Park,Denver,SIP_INTERNATIONAL,TERMINATING,+13125551006,+155509955,Riley Park,+155509955,rnd-134-7,SimultaneousRingPersonal,HuntGroup,True,No,Success,Success,,always,2026-08-21
2026-08-30 09:35:09,1823,Jamie Ortiz,London,SIP_NATIONAL,ORIGINATING,+13125551007,+155509984,Jamie Ortiz,+155509984,rnd-135-7,CallQueue,User,True,No,Success,Success,,,2026-08-30
2026-08-31 23:35:08,0,Riley Park,Chicago,SIP_INTERNATIONAL,TERMINATING,+13125551006,+155509978,Riley Park,+155509978,rnd-136-7,SimultaneousRingPersonal,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-08-31
2026-08-07 06:17:22,284,Jamie Ortiz,Chicago,SIP_INBOUND,ORIGINATING,+155509983,+13125551007,+155509983,Jamie Ortiz,rnd-137-7,CallForwardBusy,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-08-07
2026-08-19 15:28:53,2176,Marcus Webb,Denver,SIP_INBOUND,ORIGINATING,+155509949,+13125551009,+155509949,Marcus Webb,rnd-138-7,CallQueue,HuntGroup,True,No,Success,Success,,,2026-08-19
2026-08-16 15:27:22,2100,Riley Park,Dallas,SIP_INTERNATIONAL,ORIGINATING,+13125551006,+155509955,Riley Park,+155509955,rnd-139-7,SimultaneousRingPersonal,User,True,Yes,Success,Success,,always-pause-resume,2026-08-16
2026-08-28 00:42:52,408,Casey Rivera,London,SIP_INBOUND,TERMINATING,+155509982,+13125551004,+155509982,Casey Rivera,rnd-140-7,ConsultativeTransfer,AutomatedAttendantVideo,True,Yes,Success,Success,,always-pause-resume,2026-08-28
2026-08-24 15:41:45,441,Priya Nair,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551007,+13125551008,Jamie Ortiz,Priya Nair,rnd-141-7,Deflection,HuntGroup,False,Yes,Refusal,CallRejected,,,2026-08-24
2026-08-29 21:18:44,1133,Taylor Brooks,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551001,Marcus Webb,Jordan Lee,rnd-142-7,,AutomatedAttendantVideo,True,No,Success,Success,success,always,2026-08-29
2026-08-07 16:40:51,1805,Marcus Webb,Chicago,SIP_MOBILE,ORIGINATING,+13125551009,+155509950,Marcus Webb,+155509950,rnd-143-7,,User,False,No,Refusal,CallRejected,,,2026-08-07
2026-08-13 19:27:50,1601,Jordan Lee,Dallas,SIP_MOBILE,ORIGINATING,+13125551001,+155509912,Jordan Lee,+155509912,rnd-144-7,CallQueue,User,True,Yes,Success,Success,,always-pause-resume,2026-08-13
2026-08-17 17:58:58,2305,Casey Rivera,London,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551007,Morgan Quinn,Jamie Ortiz,rnd-145-7,CallQueue,CallCenterPremium,True,No,Success,Success,,,2026-08-17
2026-08-13 14:13:56,976,Casey Rivera,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551004,Sam Chen,Casey Rivera,rnd-146-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,success,always,2026-08-13
2026-08-23 04:54:07,1511,Taylor Brooks,Dallas,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551003,Marcus Webb,Taylor Brooks,rnd-147-7,CallForwardBusy,User,True,No,Success,Success,,,2026-08-23
2026-08-10 01:25:22,1808,Casey Rivera,Singapore,SIP_INBOUND,ORIGINATING,+155509937,+13125551004,+155509937,Casey Rivera,rnd-148-7,CallQueue,HuntGroup,True,Yes-PostRedirection,Success,Success,,always,2026-08-10
2026-08-22 19:41:20,2330,Riley Park,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551004,Sam Chen,Casey Rivera,rnd-149-7,CallQueue,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-22
2026-08-30 23:03:15,1279,Taylor Brooks,Chicago,SIP_NATIONAL,TERMINATING,+13125551003,+155509955,Taylor Brooks,+155509955,rnd-150-7,,HuntGroup,False,Yes-PostRedirection,Refusal,TemporarilyUnavailable,,always,2026-08-30
2026-09-04 00:56:04,1694,Morgan Quinn,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551006,+13125551005,Riley Park,Morgan Quinn,rnd-151-7,ConsultativeTransfer,User,False,Yes,Refusal,CallRejected,,always-pause-resume,2026-09-04
2026-09-03 07:02:18,168,Alex Morgan,London,SIP_NATIONAL,TERMINATING,+13125551000,+155509915,Alex Morgan,+155509915,rnd-152-7,ConsultativeTransfer,AutomatedAttendantVideo,True,Yes,Success,Success,,,2026-09-03
2026-08-21 10:25:53,1434,Riley Park,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551000,Casey Rivera,Alex Morgan,rnd-153-7,CallForwardBusy,HuntGroup,True,Yes,Success,Success,,always,2026-08-21
2026-08-30 12:49:46,1713,Morgan Quinn,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551003,+13125551005,Taylor Brooks,Morgan Quinn,rnd-154-7,HuntGroup,CallCenterPremium,True,No,Success,Success,,always-pause-resume,2026-08-30
2026-08-27 10:33:56,227,Jamie Ortiz,Singapore,SIP_NATIONAL,ORIGINATING,+13125551007,+155509934,Jamie Ortiz,+155509934,rnd-155-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,,always,2026-08-27
2026-09-05 01:14:39,1027,Priya Nair,Denver,SIP_INBOUND,TERMINATING,+155509991,+13125551008,+155509991,Priya Nair,rnd-156-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,,2026-09-05
2026-08-21 01:54:49,2116,Taylor Brooks,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551002,Casey Rivera,Sam Chen,rnd-157-7,HuntGroup,HuntGroup,True,Yes,Success,Success,,,2026-08-21
2026-08-19 03:55:42,1668,Sam Chen,Singapore,SIP_INTERNATIONAL,ORIGINATING,+13125551002,+155509936,Sam Chen,+155509936,rnd-158-7,Deflection,User,True,No,Success,Success,,always,2026-08-19
2026-08-09 10:16:58,1334,Jordan Lee,Dallas,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551001,Priya Nair,Jordan Lee,rnd-159-7,,CallCenterPremium,True,Yes,Success,Success,,,2026-08-09
2026-08-28 05:33:11,450,Marcus Webb,Denver,UNKNOWN,TERMINATING,+13125551009,+155509911,Marcus Webb,+155509911,rnd-160-7,CallQueue,HuntGroup,True,No,Success,Success,,,2026-08-28
2026-08-25 00:20:12,325,Casey Rivera,Dallas,SIP_NATIONAL,ORIGINATING,+13125551004,+155509957,Casey Rivera,+155509957,rnd-161-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-25
2026-08-29 00:17:18,1316,Sam Chen,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551004,+13125551003,Casey Rivera,Taylor Brooks,rnd-162-7,CallQueue,AutomatedAttendantVideo,True,Yes-PostRedirection,Success,Success,,,2026-08-29
2026-08-18 11:59:50,1737,Taylor Brooks,London,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551001,Marcus Webb,Jordan Lee,rnd-163-7,ConsultativeTransfer,User,True,No,Success,Success,,,2026-08-18
2026-09-05 01:32:26,1968,Alex Morgan,London,SIP_ENTERPRISE,ORIGINATING,+13125551009,+13125551008,Marcus Webb,Priya Nair,rnd-164-7,CallForwardNoAnswer,User,True,Yes-PostRedirection,Success,Success,success,always,2026-09-05
2026-08-21 22:52:43,1801,Morgan Quinn,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551007,Sam Chen,Jamie Ortiz,rnd-165-7,,AutomatedAttendantVideo,False,Yes-PostRedirection,Refusal,CallRejected,,always-pause-resume,2026-08-21
2026-08-23 14:13:52,2121,Priya Nair,Denver,SIP_ENTERPRISE,ORIGINATING,+13125551002,+13125551007,Sam Chen,Jamie Ortiz,rnd-166-7,Deflection,HuntGroup,True,Yes-PostRedirection,Success,Success,,always-pause-resume,2026-08-23
2026-08-24 21:12:23,1514,Marcus Webb,London,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551009,Morgan Quinn,Marcus Webb,rnd-167-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,,,2026-08-24
2026-08-19 20:49:28,2277,Marcus Webb,Denver,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551007,Marcus Webb,Jamie Ortiz,rnd-168-7,CallQueue,User,True,Yes,Success,Success,,always,2026-08-19
2026-08-22 23:47:48,773,Casey Rivera,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551008,+13125551007,Priya Nair,Jamie Ortiz,rnd-169-7,CallQueue,CallCenterPremium,True,Yes-PostRedirection,Success,Success,,always,2026-08-22
2026-08-30 19:26:55,2082,Priya Nair,Singapore,SIP_ENTERPRISE,TERMINATING,+13125551008,+13125551001,Priya Nair,Jordan Lee,rnd-170-7,ConsultativeTransfer,User,True,Yes-PostRedirection,Success,Success,success,always-pause-resume,2026-08-30
2026-08-30 00:35:06,1661,Marcus Webb,Chicago,SIP_ENTERPRISE,TERMINATING,+13125551009,+13125551003,Marcus Webb,Taylor Brooks,rnd-171-7,CallQueue,HuntGroup,True,Yes,Success,Success,success,always-pause-resume,2026-08-30
2026-09-03 03:57:00,474,Taylor Brooks,Singapore,SIP_ENTERPRISE,ORIGINATING,+13125551005,+13125551000,Morgan Quinn,Alex Morgan,rnd-172-7,CallForwardBusy,User,True,Yes-PostRedirection,Success,Success,,,2026-09-03
2026-08-22 06:23:00,1452,Jamie Ortiz,Chicago,SIP_ENTERPRISE,ORIGINATING,+13125551001,+13125551000,Jordan Lee,Alex Morgan,rnd-173-7,CallForwardNoAnswer,User,False,Yes,Refusal,TemporarilyUnavailable,,,2026-08-22
